date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:07	700503/700503	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:07	16804/16804	---M--	200	added ('OK')	font/woff	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:07	34096/34096	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:08	144452/144452	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:08	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:08	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:08	75728/75728	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:09	98384/98384	---M--	200	added ('OK')	font/woff	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:09	192472/192472	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:10	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.eot?v=2.4.0	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.eot	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
18:20:10	30064/30064	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff2	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
18:20:11	54056/54056	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.ttf?v=2.4.0	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.ttf	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
18:20:11	842605/842605	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
18:20:11	81332/81332	---M--	200	added ('OK')	font/woff	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff?v=2.4.0	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
18:20:12	239045/239045	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.svg	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
18:20:12	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
18:20:12	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot?	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/slick/slickd41d.eot	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
18:20:13	1380/1380	---M--	200	added ('OK')	font/woff	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
18:20:13	1892/1892	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
18:20:13	2152/2152	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2008%20Sep%202020%2010:58:23%20GMT	https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	C:/My%20Web%20Sites/web/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	(from https://softechcomputers.org.in/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
18:20:14	191420/191420	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.11.0	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.eot	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
18:20:14	442864/442864	---M--	200	added ('OK')	font/woff	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/modules/controls/assets/fonts/elementskit.woff?y24e1e	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/modules/controls/assets/fonts/elementskit97ac.woff	(from https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/modules/controls/assets/css/ekiticons.css?ver=5.9.0)
18:20:15	85840/85840	---M--	200	added ('OK')	font/woff2	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.11.0	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff2	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
18:20:15	104712/104712	---M--	200	added ('OK')	font/woff	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.11.0	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
18:20:16	191260/191260	---M--	200	added ('OK')	font/ttf	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.11.0	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.ttf	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
18:20:16	290685/290685	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.11.0	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.svg	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
18:20:16	128420/128420	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Sep%202020%2007:18:02%20GMT	https://softechcomputers.org.in/wp-content/uploads/2020/09/Schedule_img.jpeg	C:/My%20Web%20Sites/web/wp-content/uploads/2020/09/Schedule_img.jpg	(from https://softechcomputers.org.in/wp-content/uploads/elementor/css/post-6.css?ver=1621343089)
18:20:17	201/201	---M--	200	added ('OK')	image/png	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.2.2)
18:20:17	160/160	---M--	200	added ('OK')	image/png	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.2.2)
18:20:18	158/158	---M--	200	added ('OK')	image/png	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.2.2)
18:20:18	148/148	---M--	200	added ('OK')	image/png	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.2.2)
18:20:19	257/257	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2001%20May%202021%2014:40:26%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/web/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://softechcomputers.org.in/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.2.2)
18:20:19	121036/121036	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/ionicons.eot?v=2.0.0	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.eot	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-fonticons-ii.css?ver=2.1.12)
18:20:20	68060/68060	---M--	200	added ('OK')	font/woff	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/ionicons.woff?v=2.0.0	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.woff	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-fonticons-ii.css?ver=2.1.12)
18:20:20	188724/188724	---M--	200	added ('OK')	font/ttf	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/ionicons.ttf?v=2.0.0	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.ttf	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-fonticons-ii.css?ver=2.1.12)
18:20:21	336515/336515	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/ionicons.svg?v=2.0.0	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.svg	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-fonticons-ii.css?ver=2.1.12)
18:20:22	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.eot?v=4.2.0	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.eot	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-fonticons-fa.css?ver=2.1.12)
18:20:22	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.woff?v=4.2.0	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.woff	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-fonticons-fa.css?ver=2.1.12)
18:20:22	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.ttf?v=4.2.0	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.ttf	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-fonticons-fa.css?ver=2.1.12)
18:20:23	1412/1412	---M--	200	added ('OK')	image/gif	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/img/loading.gif	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/img/loading.gif	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-modal.css?ver=2.1.12)
18:20:23	447050/447050	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.svg?v=4.2.0	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.svg	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-fonticons-fa.css?ver=2.1.12)
18:20:24	1453/1453	---M--	200	added ('OK')	image/gif	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/img/loading-dots.gif	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/img/loading-dots.gif	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-profile.css?ver=2.1.12)
18:20:24	2004/2004	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/raty.eot	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/raty.eot	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.1.12)
18:20:24	2004/2004	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/raty.eot?	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/ratyd41d.eot	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.1.12)
18:20:25	3304/3304	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/raty.svg	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/raty.svg	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.1.12)
18:20:25	1852/1852	---M--	200	added ('OK')	font/ttf	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/raty.ttf	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/raty.ttf	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.1.12)
18:20:26	1796/1796	---M--	200	added ('OK')	font/woff	date:Mon,%2009%20Nov%202020%2018:21:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/font/raty.woff	C:/My%20Web%20Sites/web/wp-content/plugins/ultimate-member/assets/font/raty.woff	(from https://softechcomputers.org.in/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.1.12)
18:20:26	3853/3853	---M--	200	added ('OK')	image/png	date:Sat,%2001%20May%202021%2014:40:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	C:/My%20Web%20Sites/web/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	(from https://softechcomputers.org.in/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.7.2)
18:20:26	159/159	---M--	200	added ('OK')	image/png	date:Sat,%2001%20May%202021%2014:40:29%20GMT	https://softechcomputers.org.in/wp-content/plugins/ocean-extra/assets/img/flickr.png	C:/My%20Web%20Sites/web/wp-content/plugins/ocean-extra/assets/img/flickr.png	(from https://softechcomputers.org.in/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.7.2)
18:20:27	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2009%20Jun%202021%2012:50:27%20GMT	https://fonts.googleapis.com/robots.txt		(from https://softechcomputers.org.in/)
18:20:28	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.1)
18:20:28	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.1)
18:20:28	80300/80300	---M--	200	added ('OK')	font/woff2	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.1)
18:20:28	104280/104280	---M--	200	added ('OK')	font/woff	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.1)
18:20:29	204528/204528	---M--	200	added ('OK')	font/ttf	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.1)
18:20:30	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.1)
18:20:30	917575/917575	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.1)
18:20:31	78460/78460	---M--	200	added ('OK')	font/woff2	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.1)
18:20:32	92136/92136	---M--	200	added ('OK')	font/woff	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.1)
18:20:32	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.1)
18:20:32	136516/136516	---M--	200	added ('OK')	font/ttf	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.1)
18:20:33	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20May%202021%2014:40:25%20GMT	https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/web/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://softechcomputers.org.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.1)
